Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
8,12,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,13,,RANDOM_Rand1,DISCARD,C10;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,13,,RANDOM_Rand2,DISCARD,C8;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('pass')]",,,,
8,13,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 8, 8, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,13,,RANDOM_Rand0,DISCARD,C7;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 3, 6, 7, 7, 9, 9, 9, 9, 10, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C7;Q3;J0'), np.str_('pass')]",,,,
8,13,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('pass')]",,,,
8,13,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,13,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
8,14,,RANDOM_Rand0,DISCARD,C9;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 7, 7, 9, 9, 10, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C9;Q3;J0'), np.str_('C9;Q4;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('pass')]",,,,
8,14,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,14,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,14,,FullObsDQN_FullObsDQN,DISCARD,C8;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C8;Q2;J0'), np.str_('pass')]",,,,
8,14,,RANDOM_Rand0,DISCARD,C7;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 9, 9, 10, 11, 11]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q2;J0'), np.str_('pass')]",,,,
8,14,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,14,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
8,15,,RANDOM_Rand0,DISCARD,C11;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('pass')]",,,,
8,15,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,15,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,15,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C10;Q5;J0'), np.str_('pass')]",,,,
8,15,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
8,16,,RANDOM_Rand0,DISCARD,C3;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,16,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,16,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,16,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,16,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
8,17,,RANDOM_Rand0,DISCARD,C9;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,17,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,17,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,17,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,17,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
8,18,,RANDOM_Rand0,DISCARD,C6;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,18,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('pass')]",,,,
8,18,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,18,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,18,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
8,19,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,19,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('pass')]",,,,
8,19,,RANDOM_Rand2,DISCARD,C7;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('pass')]",,,,
8,19,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,19,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
8,20,,RANDOM_Rand2,DISCARD,C11;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('pass')]",,,,
8,20,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C10;Q5;J0'), np.str_('pass')]",,,,
8,20,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,20,,RANDOM_Rand1,DISCARD,C9;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('pass')]",,,,
8,20,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,20,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,21,,RANDOM_Rand1,DISCARD,C5;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('pass')]",,,,
8,21,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,21,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,21,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,21,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,22,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('pass')]",,,,
8,22,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,22,,FullObsDQN_FullObsDQN,DISCARD,C10;Q4;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 11, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C10;Q5;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('C11;Q4;J0'), np.str_('C11;Q5;J0'), np.str_('pass')]",,,,
8,22,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,22,,FullObsDQN_FullObsDQN,DECLARE_PIZZA,,,,,,,,,,
8,23,,FullObsDQN_FullObsDQN,DISCARD,C11;Q4;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('C11;Q4;J0'), np.str_('C11;Q5;J0'), np.str_('pass')]",,,,
8,23,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,23,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,23,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,23,,FullObsDQN_FullObsDQN,DECLARE_PIZZA,,,,,,,,,,
8,24,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,24,,RANDOM_Rand0,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
8,24,,RANDOM_Rand1,DISCARD,C3;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('pass')]",,,,
8,24,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
8,24,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,25,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,25,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,25,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,26,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,26,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,26,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,27,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,27,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,27,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,28,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,28,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,28,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
8,29,,RANDOM_Rand2,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
8,29,,SYSTEM,END_MATCH,,,,,,,"{'FullObsDQN_FullObsDQN': 'Dishwasher', 'RANDOM_Rand0': 'Chef', 'RANDOM_Rand1': 'Souschef', 'RANDOM_Rand2': 'Waiter'}","{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}","{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 19, 'RANDOM_Rand1': 15, 'RANDOM_Rand2': 14}",
9,0,,SYSTEM,NEW_MATCH,,,,,,,"{'FullObsDQN_FullObsDQN': 'Dishwasher', 'RANDOM_Rand0': 'Chef', 'RANDOM_Rand1': 'Souschef', 'RANDOM_Rand2': 'Waiter'}",,"{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}",
9,0,,SYSTEM,DEAL_CARDS,,,"[[11, 11, 4, 5, 0, 6, 7, 8, 8, 9, 10, 10, 11, 11, 11, 11, 12], [1, 3, 4, 5, 5, 0, 0, 6, 8, 8, 8, 9, 9, 10, 2, 2, 11], [3, 6, 7, 7, 7, 8, 8, 9, 9, 9, 9, 0, 0, 0, 0, 3, 11], [0, 4, 4, 5, 5, 7, 7, 7, 8, 9, 9, 10, 10, 10, 0, 0, 0]]",,,,,,,
9,0,,SYSTEM,CARD_EXCHANGE,"[False, -1, [2, 2], 3, 11, [11, 11]]",,"[[11, 11, 4, 5, 0, 6, 7, 8, 8, 9, 10, 10, 11, 11, 11, 11, 12], [1, 3, 4, 5, 5, 0, 0, 6, 8, 8, 8, 9, 9, 10, 2, 2, 11], [3, 6, 7, 7, 7, 8, 8, 9, 9, 9, 9, 0, 0, 0, 0, 3, 11], [0, 4, 4, 5, 5, 7, 7, 7, 8, 9, 9, 10, 10, 10, 0, 0, 0]]",,,,,,,
